id,popularidade,titulo,voto_popular,orcamento,produtoras,receita,duracao,ano,genero,diretor,pais,avaliacao_da_critica
533535,1.1968044648978946,Deadpool & Wolverine,7.756,950.0887855101364,"['Marvel Studios', 'Maximum Effort', '21 Laps Entertainment', '20th Century Studios', 'Kevin Feige Productions', 'TSG Entertainment']",1395.4928095416235,1.7613582562025725,2024.0,"Action, Adventure, Comedy",Shawn Levy,"United States, United Kingdom, Australia, New Zealand, Canada",0.81
1022789,1.1961682288595887,Divertida Mente 2,7.663,950.0887855101364,"['Walt Disney Pictures', 'Pixar']",1540.2863877769094,1.7405093840445414,2024.0,"Animation, Adventure, Comedy",Kelsey Mann,"United States, Japan",0.91
519182,1.195678776556274,Meu Malvado Favorito 4,7.3,773.738369595749,"['Universal Pictures', 'Illumination']",1276.5986751031216,1.734848062319577,2024.0,"Animation, Adventure, Comedy","Chris Renaud, Patrick Delage",United States,0.56
718821,1.195608525808629,Twisters,7.038,881.0120315398311,"['Universal Pictures', 'Warner Bros. Pictures', 'Amblin Entertainment', 'Domain Entertainment']",975.6498844511678,1.7581724472727822,2024.0,"Action, Adventure, Thriller",Lee Isaac Chung,United States,0.75
573435,1.195137266567623,Bad Boys: Até o Fim,7.6,773.738369595749,"['Westbrook', 'Columbia Pictures', 'Don Simpson/Jerry Bruckheimer Films', '2.0 Entertainment']",1028.3160897296882,1.7488792769035868,2024.0,"Action, Adventure, Comedy","Adil El Arbi, Bilall Fallah",United States,0.65
1160018,1.1947929537508657,KILL: O Massacre no Trem,7.006,272.776456023954,"['Sikhya Entertainment', 'Dharma Productions']",295.9280489128862,1.744846101408145,2023.0,"Action, Crime, Drama",Nikhil Nagesh Bhat,"India, United States",0.9
945961,1.1947144747791067,Alien: Romulus,7.275,724.2216935817777,"['20th Century Studios', 'Scott Free Productions', 'Brandywine Productions']",715.5124345246836,1.7554782786241152,2024.0,"Horror, Sci-Fi, Thriller",Fede Alvarez,"United States, United Kingdom, Hungary, Australia, New Zealand, Canada",0.82
1079091,1.1945076823589276,É Assim Que Acaba,6.99,512.855496212847,"['Wayfarer Studios', 'Saks Picture Company', 'Columbia Pictures']",816.6584658810345,1.7625800402562797,2024.0,"Drama, Romance",Justin Baldoni,United States,0.59
762441,1.1941166366202631,Um Lugar Silencioso: Dia Um,6.873,687.1303864989242,"['Paramount Pictures', 'Platinum Dunes', 'Sunday Night Productions']",908.993526047216,1.7396022358046472,2024.0,"Drama, Horror, Sci-Fi",Michael Sarnoski,"United States, United Kingdom, Canada",0.87
588648,1.1938802552963357,A Menina e o Dragão,7.2,516.4805966111078,"['Movistar+', 'Atresmedia', 'China Film Animation', 'Guardián de Dragones AIE', 'Telefonica']",296.36181207375563,1.7396022358046472,2024.0,"Animation, Adventure, Fantasy","Jianping Li, Salvador Simó","Spain, China",0.67
959092,1.193668791323757,Farang,6.752,316.17562289157564,"['France 2 Cinéma', 'Same Player', 'The Ink Connection', 'Two suns production']",203.72354612535264,1.7405093840445414,2023.0,"Action, Thriller",Xavier Gens,France,0.81
748783,1.1932710319856112,Garfield - Fora de Casa,7.184,665.0104969744012,"['Alcon Entertainment', 'DNEG', 'Wayfarer Studios', 'One Cool Group', 'Stage 6 Films', 'Andrews McMeel Entertainment', 'John Cohen Productions']",867.4826838335272,1.7414028222841826,2024.0,"Animation, Adventure, Comedy",Mark Dindal,"United States, United Kingdom, Hong Kong",0.36
653346,1.1931888876565917,Planeta dos Macacos: O Reinado,7.168,889.3354916179673,"['20th Century Studios', 'Oddball Entertainment', 'Jason T. Reed Productions']",1026.2675286693477,1.7709104349482034,2024.0,"Action, Adventure, Drama",Wes Ball,"United States, Australia",0.8
786892,1.1919762181471163,Furiosa: Uma Saga Mad Max,7.599,905.4474925187592,"['Warner Bros. Pictures', 'Kennedy Miller Mitchell', 'Domain Entertainment']",807.0806855343428,1.77242039486982,2024.0,"Action, Adventure, Sci-Fi",George Miller,"Australia, United States",0.9
956842,1.190990832000524,Como Vender a Lua,7.072,773.738369595749,"['These Pictures', 'Berlanti Productions', 'Apple Studios']",530.9094033317821,1.7637735310728144,2024.0,"Comedy, Romance",Greg Berlanti,"United States, United Kingdom",0.65
1051891,1.1912292547077012,Thelma,7.074,317.70003892343505,"['Zurich Avenue', 'Invention Studios', 'Bandwagon']",338.87976609765855,1.73868102547898,2024.0,"Action, Comedy",Josh Margolin,"Switzerland, United States",0.99
