id,popularidade,titulo,voto_popular,orcamento,produtoras,receita,duracao,ano,genero,diretor,pais,avaliacao_da_critica
36557,1.1559937230213584,007 Cassino Royale,7.558,872.4970788168314,"['Metro-Goldwyn-Mayer', 'Columbia Pictures', 'EON Productions', 'Danjaq', 'Casino Royale Productions']",1155.1919239354445,1.7703964987009226,2006.0,"Action, Adventure, Thriller",Martin Campbell,"United States, United Kingdom, Czech Republic, Germany, Bahamas",0.94
591,1.146096072339804,O Código Da Vinci,6.725,826.6248425230323,"['Imagine Entertainment', 'Skylark Productions']",1240.8507926553525,1.7838016257474034,2006.0,"Mystery, Thriller",Ron Howard,"United States, Malta, France, United Kingdom",0.25
1417,1.153099368202673,O Labirinto do Fauno,7.757,472.70168552497455,"['Estudios Picasso', 'Esperanto Filmoj', 'Tequila Gang', 'Telecinco Cinema']",653.6817013412253,1.7547830923135093,2006.0,"Drama, Fantasy, War",Guillermo del Toro,"Mexico, Spain, France, United States",0.95
176,1.1492962477042243,Jogos Mortais,7.418,207.35622928252428,"['Twisted Pictures', 'Evolution Entertainment', 'Saw Productions Inc.']",696.8911012220458,1.743149916696921,2004.0,"Horror, Mystery, Thriller",James Wan,United States,0.5
640,1.162086518916317,Prenda-Me se For Capaz,7.977,637.377032159392,"['Parkes/MacDonald Productions', 'Kemp Company', 'Splendid Pictures']",991.1041390604788,1.76882151667183,2002.0,"Biography, Crime, Drama",Steven Spielberg,"United States, Canada",0.96
8922,1.1601715438780835,Olhos Famintos,6.461,390.5635313995352,"['United Artists', 'American Zoetrope', 'Cinerenta Medienbeteiligungs KG', 'Cinerenta-Cinebeta', 'VCL Communications']",592.3854751358291,1.7318064022235156,2001.0,"Horror, Mystery",Victor Salva,"Germany, United States",0.45
676,1.16011643127784,Pearl Harbor,6.937,854.847591612822,"['Touchstone Pictures', 'Jerry Bruckheimer Films']",1063.1971240285632,1.7871557201368042,2001.0,"Action, Drama, Romance",Michael Bay,United States,0.24
6479,1.1630885217514555,Eu Sou a Lenda,7.207,872.4970788168314,"['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Weed Road Pictures', 'Overbrook Entertainment', 'Heyday Films', 'Original Film']",1147.5503137041703,1.7414028222841826,2007.0,"Action, Drama, Horror",Francis Lawrence,"United States, United Kingdom",0.68
22803,1.1511944567806924,Código de Conduta,7.391,640.988363804354,"['The Film Department', 'Evil Twins', 'Warp Films', 'G-BASE']",739.968791967501,1.7473001548794609,2009.0,"Action, Crime, Drama",F. Gary Gray,United States,0.26
14161,1.1556461684404888,2012,5.842,950.0887855101364,"['Columbia Pictures', 'Centropolis Entertainment', 'Farewell Productions', 'The Mark Gordon Company']",1251.6406656594522,1.7771345205058402,2009.0,"Action, Adventure, Sci-Fi",Roland Emmerich,United States,0.39
810,1.162239555519769,Shrek Terceiro,6.298,889.3354916179673,"['DreamWorks Animation', 'Pacific Data Images']",1261.6387194680249,1.7328370571577023,2007.0,"Animation, Adventure, Comedy","Chris Miller, Raman Hui",United States,0.42
9902,1.1552870003416582,Pânico na Floresta,6.351,418.3638830891134,"['DCP Wrong Turn Productions', 'Summit Entertainment', 'Regency Enterprises', 'Media Cooperation One', 'Constantin Film', '20th Century Fox', 'Don Carmody Productions']",480.1732134398914,1.7240758433164098,2003.0,"Horror, Thriller",Rob Schmidt,"Germany, United States",0.41
7555,1.1569461893924209,Rambo IV,6.68,630.0048228145553,"['Nu Image', 'Equity Pictures Medienfonds GmbH & Co. KG IV', 'Millennium Media', 'Lionsgate', 'The Weinstein Company']",714.3363645417138,1.7328370571577023,2008.0,"Action, Adventure, Thriller",Sylvester Stallone,"Germany, United States",0.38
9353,1.1548985410518582,Super Nacho,6.471,566.7362352585743,"['Paramount Pictures', 'Nickelodeon Movies', 'Black & White Productions', 'MP Inka']",687.813759843044,1.7328370571577023,2006.0,"Comedy, Family, Sport",Jared Hess,"United States, Germany",0.4
9072,1.1520082448565097,O Pequenino,5.907,677.8600992503909,"['Wayans Bros. Entertainment', 'Revolution Studios']",692.377651043678,1.73868102547898,2006.0,"Comedy, Crime",Keenen Ivory Wayans,"United States, Canada",0.12
1402,1.152197564498597,À Procura da Felicidade,7.902,648.0693641222549,"['Escape Artists', 'Relativity Media', 'Columbia Pictures', 'Overbrook Entertainment']",952.7474982073136,1.7540788761038648,2006.0,"Biography, Drama",Gabriele Muccino,United States,0.67
38575,1.1584659040604364,Karatê Kid,6.535,589.6464974235987,"['Jerry Weintraub Productions', 'Columbia Pictures', 'China Film Group', 'Overbrook Entertainment', 'Zwart Arbeid']",996.7557246227916,1.7682851337281016,2010.0,"Action, Drama, Family",Harald Zwart,"United States, China",0.66
141,1.1489105858115798,Donnie Darko,7.779,307.8720692832528,"['Flower Films', 'Gaylord Films', 'Adam Fields Productions', 'Pandora Cinema']",325.5702755667394,1.7511677012633269,2001.0,"Drama, Mystery, Sci-Fi",Richard Kelly,United States,0.87
598,1.1523513908923972,Cidade de Deus,8.428,280.6527644638375,"['O2 Filmes', 'VideoFilmes', 'Wild Bunch', 'Hank Levine Film', 'Globo Filmes', 'Lumière', 'Lei do Audiovisual Ministério da Cultura Audiovisual']",489.60270400403,1.7625800402562797,2002.0,"Crime, Drama","Fernando Meirelles, Kátia Lund","Brazil, France, Germany",0.91
1124,1.1537780971703286,O Grande Truque,8.204,589.6464974235987,"['Warner Bros. Pictures', 'Touchstone Pictures', 'Newmarket Films', 'Syncopy']",707.8427355381905,1.7625800402562797,2006.0,"Drama, Mystery, Sci-Fi",Christopher Nolan,"United Kingdom, United States",0.77
1422,1.1485754969593278,Os Infiltrados,8.167,749.9518823613001,"['Warner Bros. Pictures', 'Plan B Entertainment', 'Initial Entertainment Group', 'Vertigo Entertainment', 'Media Asia Films']",938.5158323669428,1.773884451904003,2006.0,"Crime, Drama, Thriller",Martin Scorsese,"United States, Hong Kong",0.91
8835,1.1593153285102624,Legalmente Loira,6.769,465.16713284001634,"['Metro-Goldwyn-Mayer', 'Marc Platt Productions']",762.3012368979332,1.7367949458496668,2001.0,"Comedy, Romance",Robert Luketic,United States,0.71
19913,1.1537072404347566,(500) Dias com Ela,7.285,358.50461785776,"['Fox Searchlight Pictures', 'Watermark Pictures', 'Dune Entertainment III']",596.8653566311691,1.7338507920995114,2009.0,"Comedy, Drama, Romance",Marc Webb,United States,0.85
2310,1.1376836032251856,A Lenda de Beowulf,5.891,696.1124988114004,"['Shangri-La Entertainment', 'ImageMovers', 'Warner Bros. Pictures', 'Paramount Pictures']",836.6714445095448,1.752642564054737,2007.0,"Animation, Action, Adventure",Robert Zemeckis,"United States, United Kingdom",0.71
10054,1.1484749712882547,Pequenos Espiões,5.795,566.7362352585743,"['Troublemaker Studios', 'Dimension Films', 'Miramax']",771.6661989335206,1.7307583542526332,2001.0,"Action, Adventure, Comedy",Robert Rodriguez,United States,0.93
9023,1.1573126733325652,Spirit: O Corcel Indomável,7.693,724.2216935817777,"['DreamWorks Animation', 'DreamWorks Pictures']",730.9188683785894,1.7263820969771717,2002.0,"Animation, Adventure, Drama","Kelly Asbury, Lorna Cook","United States, Canada",0.69
18239,1.162437482121102,A Saga Crepúsculo: Lua Nova,5.995,630.0048228145553,"['Summit Entertainment', 'Temple Hill Entertainment', 'Maverick Films', 'Imprint Entertainment', 'Sunswept Entertainment']",1213.0918755092566,1.7631802541465882,2009.0,"Adventure, Drama, Fantasy",Chris Weitz,United States,0.28
8681,1.1569723123814513,Busca Implacável,7.392,512.855496212847,"['EuropaCorp', 'M6 Films', 'Grive Productions', '20th Century Fox', 'Seaside Film Taken', 'Canal+', 'M6', 'TPS Star', 'All Pictures Media']",873.0330939906559,1.734848062319577,2008.0,"Action, Crime, Thriller",Pierre Morel,"France, United Kingdom, United States",0.6
1359,1.157697107939451,Psicopata Americano,7.4,351.21230005159947,"['Lionsgate', 'Pressman Film', 'Muse Productions', 'Am Psycho Productions']",505.845452461828,1.7422828904202223,2000.0,"Crime, Drama, Horror",Mary Harron,United States,0.68
1265,1.1503167236931655,Ponte para Terabítia,7.309,665.0104969744012,"['Lauren Levine Productions Inc.', 'Walden Media', 'Hal Lieberman Company', 'Walt Disney Pictures']",755.7315650391454,1.7367949458496668,2007.0,"Drama, Family, Fantasy",Gabor Csupo,"United States, New Zealand",0.85
652,1.1563227488682195,Tróia,7.162,913.2538535888924,"['Warner Bros. Pictures', 'Plan B Entertainment', 'Nimar Studios', 'Radiant Productions', 'Helena Productions', 'Latina Pictures']",1094.9031192263806,1.7788949605647546,2004.0,"Adventure, Drama",Wolfgang Petersen,"United States, Bulgaria, United Kingdom",0.53
8960,1.144818943859773,Hancock,6.349,872.4970788168314,"['Columbia Pictures', 'Relativity Media', 'Blue Light', 'Weed Road Pictures', 'Overbrook Entertainment']",1171.7676898958618,1.7328370571577023,2008.0,"Action, Comedy, Drama",Peter Berg,United States,0.42
1267,1.1477732812366443,A Família do Futuro,6.906,872.4970788168314,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",802.4058090799243,1.7358293061631824,2007.0,"Animation, Adventure, Comedy",Stephen J. Anderson,United States,0.67
462,1.138841772690329,Erin Brockovich: Uma Mulher de Talento,7.435,637.377032159392,['Jersey Films'],904.3169397800488,1.7631802541465882,2000.0,"Biography, Drama",Steven Soderbergh,United States,0.85
