id,popularidade,titulo,voto_popular,orcamento,produtoras,receita,duracao,ano,genero,diretor,pais,avaliacao_da_critica
205587,1.1604936655539222,O Juiz,7.321,199.7345108503805,"['Village Roadshow Pictures', 'Big Kid Pictures', 'Team Downey', 'Warner Bros. Pictures']",656.3025236756401,1.76882151667183,2014.0,"Crime, Drama, Mystery",David Dobkin,United States,Ruim
238615,1.1578023165502518,Sem Retorno,6.416,518.8641794997709,"['Ram Bergman Productions', 'Endgame Entertainment']",494.9203870568552,1.7547830923135093,2015.0,"Action, Mystery, Sci-Fi",Tarsem Singh,United States,Ruim
87101,1.1642412603098338,O Exterminador do Futuro: Gênesis,5.937,881.0120315398311,"['Paramount Pictures', 'Skydance Media', 'Annapurna Pictures']",1057.290448894656,1.760107050150733,2015.0,"Action, Adventure, Sci-Fi",Alan Taylor,"United States, Canada",Ruim
50620,1.164176787601114,A Saga Crepúsculo: Amanhecer - Parte 2,6.463,816.687739006704,"['Summit Entertainment', 'Temple Hill Entertainment', 'Sunswept Entertainment', 'Lionsgate']",1268.9084755576655,1.752642564054737,2012.0,"Adventure, Drama, Fantasy",Bill Condon,United States,Ruim
98566,1.164173692238332,As Tartarugas Ninja,5.918,826.6248425230323,"['Nickelodeon Movies', 'Paramount Pictures', 'Platinum Dunes', 'Mirage Studios', 'Gama Entertainment Partners', 'Mednick Productions', 'Heavy Metal']",1086.963275343335,1.7504152723237256,2014.0,"Action, Adventure, Comedy",Jonathan Liebesman,United States,Ruim
50619,1.1641186449022338,A Saga Crepúsculo: Amanhecer - Parte 1,6.198,795.9022237846743,"['Summit Entertainment', 'Sunswept Entertainment', 'TSBD Canada Productions', 'TSBD Louisiana', 'TSBD Productions', 'Temple Hill Entertainment', 'Total Entertainment']",1214.2451994674009,1.7540788761038648,2011.0,"Adventure, Drama, Fantasy",Bill Condon,United States,Ruim
273477,1.163870822750959,Como Sobreviver a um Ataque Zumbi,6.531,440.62772745833,"['Broken Road Productions', 'Brucks Entertainment', 'Oops Doughnuts Productions']",397.3270404632996,1.7328370571577023,2015.0,"Action, Comedy, Horror",Christopher Landon,United States,Ruim
254128,1.1637360449610017,Terremoto: A Falha de San Andreas,6.243,795.9022237846743,"['New Line Cinema', 'Village Roadshow Pictures', 'Flynn Picture Company', 'Warner Bros. Pictures']",1079.7918360591716,1.751910058033398,2015.0,"Action, Adventure, Thriller",Brad Peyton,United States,Ruim
260346,1.162390287994832,Busca Implacável 3,6.255,622.4216955051014,"['EuropaCorp', '20th Century Fox', 'M6 Films', 'TSG Entertainment', 'M6', 'Canal+', 'Ciné+', 'Meñakoz Films']",969.1500589291918,1.7318064022235156,2014.0,"Action, Crime, Thriller",Olivier Megaton,"France, Spain, United States",Ruim
537915,1.1631105014573424,After,7.128,431.6805936340044,"['CalMaple Films', 'Wattpad', 'Offspring Entertainment', 'Diamond Film Productions', 'Voltage Pictures', 'Frayed Pages Entertainment']",620.4416060851757,1.7456758625083062,2019.0,"Drama, Romance",Jenny Gage,United States,Ruim
214756,1.1579856787213432,Ted 2,6.306,690.1553675687684,"['Smart Entertainment', 'Universal Pictures', 'Fuzzy Door Productions', 'Bluegrass Films', 'MRC']",860.6389321412831,1.752642564054737,2015.0,Comedy,Seth MacFarlane,United States,Ruim
353491,1.1617918045100593,A Torre Negra,5.727,665.0104969744012,"['Columbia Pictures', 'MRC', 'Imagine Entertainment', 'Weed Road Pictures']",714.3929915507102,1.7358293061631824,2017.0,"Action, Adventure, Fantasy",Nikolaj Arcel,United States,Ruim
232672,1.1554046766279726,Juntos e Misturados,6.9,589.6464974235987,"['GulfStream Pictures', 'Happy Madison Productions', 'RatPac Entertainment']",740.1357878179203,1.7540788761038648,2014.0,"Comedy, Romance",Frank Coraci,United States,Ruim
198184,1.157849886625271,Chappie,6.79,626.2405354318149,"['Columbia Pictures', 'MRC', 'LStar Capital', 'Genre Films']",697.8345034971155,1.756164625255987,2015.0,"Action, Crime, Drama",Neill Blomkamp,United States,Ruim
373571,1.1596899581278215,Godzilla II: Rei dos Monstros,6.703,905.4474925187592,"['Legendary Pictures', 'Huahua Media', 'TOHO']",1018.702457742442,1.7637735310728144,2019.0,"Action, Adventure, Fantasy",Michael Dougherty,"United States, Japan, Mexico, China",Ruim
296099,1.1536403634364891,Férias Frustradas,6.31,546.6827545734079,"['New Line Cinema', 'BenderSpink', 'David Dobkin Productions']",697.8353760626921,1.7396022358046472,2015.0,"Adventure, Comedy","John Francis Daley, Jonathan Goldstein",United States,Ruim
339846,1.1656627198547445,Baywatch: S.O.S. Malibu,6.093,693.1491493239773,"['Uncharted', 'Paramount Pictures', 'Flynn Picture Company', 'Fremantle Productions', 'Seven Bucks Productions', 'Skydance Media', 'The Montecito Picture Company']",813.9172626771351,1.75336543400983,2017.0,"Action, Comedy, Crime",Seth Gordon,"United Kingdom, China, United States",Ruim
345938,1.1691591210200356,A Cabana,7.487,479.9616398501389,"['Summit Entertainment', 'Netter Productions', 'TIK Films', 'Lionsgate']",682.9703993205701,1.7637735310728144,2017.0,"Drama, Fantasy",Stuart Hazeldine,"United States, Canada, Hong Kong",Ruim
294254,1.158111541703696,Maze Runner: Prova de Fogo,6.733,668.278204367053,"['Temple Hill Entertainment', 'The Gotham Group', 'TSG Entertainment', '20th Century Fox']",957.3895990880796,1.7631802541465882,2015.0,"Action, Adventure, Sci-Fi",Wes Ball,United States,Ruim
76492,1.1594238565590007,Hotel Transilvânia,6.959,737.3537013698229,"['Columbia Pictures', 'Sony Pictures Animation']",996.1546490608456,1.7318064022235156,2012.0,"Animation, Adventure, Comedy",Genndy Tartakovsky,"United States, Canada",Ruim
60304,1.1448294704584645,João e Maria: Caçadores de Bruxas,6.054,630.0048228145553,"['Paramount Pictures', 'MTV Films', 'Gary Sanchez Productions', 'Studio Babelsberg', 'Metro-Goldwyn-Mayer']",872.4987599118854,1.7286080926936929,2013.0,"Action, Fantasy, Horror",Tommy Wirkola,"United States, Germany",Ruim
47327,1.1382818095524514,Fúria Sobre Rodas,5.518,630.0048228145553,"['Summit Entertainment', 'Saturn Films', 'Nu Image', 'Michael De Luca Productions', 'Millennium Media']",532.3034607964321,1.744846101408145,2011.0,"Action, Comedy, Fantasy",Patrick Lussier,United States,Ruim
341174,1.157424164832455,Cinquenta Tons Mais Escuros,6.49,648.0693641222549,"['Universal Pictures', 'Michael De Luca Productions', 'dentsu', 'Fuji Television Network', 'Perfect World Pictures']",1012.2044719643663,1.752642564054737,2017.0,"Drama, Mystery, Romance",James Foley,"United States, China, Japan",Ruim
346910,1.1664578642936558,O Predador,5.629,744.97332110292,"['Davis Entertainment', 'TSG Entertainment', '20th Century Fox', 'Canada Film Capital']",790.1536949908452,1.7464937879688498,2018.0,"Action, Adventure, Sci-Fi",Shane Black,"Canada, United States",Ruim
345940,1.1655576282272926,Megatubarão,6.257,872.4970788168314,"['Apelles Entertainment', 'Gravity Pictures', 'di Bonaventura Pictures', 'Flagship Entertainment Group', 'Maeday Productions', 'Warner Bros. Pictures']",1115.4386472224633,1.7511677012633269,2018.0,"Action, Horror, Sci-Fi",Jon Turteltaub,"United States, China",Ruim
189,1.1402112883776263,Sin City: A Dama Fatal,6.382,680.9836008003193,"['Residaco', 'Miramax', 'Troublemaker Studios', 'Aldamisa Entertainment', 'Demarest Films', 'Solipsist Film', 'AR Films']",526.5443747168425,1.7422828904202223,2014.0,"Action, Crime, Thriller","Frank Miller, Robert Rodriguez",United States,Ruim
49530,1.166521352950704,O Preço do Amanhã,6.972,589.6464974235987,"['New Regency Pictures', 'Strike Entertainment']",808.5928238070815,1.7480952313546487,2011.0,"Action, Sci-Fi, Thriller",Andrew Niccol,United States,Ruim
241259,1.1574640671786818,Alice Através do Espelho,6.562,905.4474925187592,"['Legend3D', 'Walt Disney Pictures', 'Roth Films', 'Team Todd', 'Tim Burton Productions']",945.8671864257284,1.7511677012633269,2016.0,"Adventure, Family, Fantasy",James Bobin,"United States, Thailand, United Kingdom, India, Canada",Ruim
166424,1.1523521421305694,Quarteto Fantástico,4.417,816.687739006704,"['20th Century Fox', 'Constantin Film', 'Marvel Entertainment', 'Marv', 'Genre Films', 'Robert Kulzer Productions', 'TSG Entertainment']",800.5467965007297,1.7405093840445414,2015.0,"Action, Adventure, Sci-Fi",Josh Trank,"United States, Germany, United Kingdom, Canada",Ruim
