id,popularidade,titulo,voto_popular,orcamento,produtoras,receita,duracao,ano,genero,diretor,pais,avaliacao_da_critica
533535,1.1968044648978946,Deadpool & Wolverine,7.756,950.0887855101364,"['Marvel Studios', 'Maximum Effort', '21 Laps Entertainment', '20th Century Studios', 'Kevin Feige Productions', 'TSG Entertainment']",1395.4928095416235,1.7613582562025725,2024.0,"Action, Adventure, Comedy",Shawn Levy,"United States, United Kingdom, Australia, New Zealand, Canada",Bom
718821,1.195608525808629,Twisters,7.038,881.0120315398311,"['Universal Pictures', 'Warner Bros. Pictures', 'Amblin Entertainment', 'Domain Entertainment']",975.6498844511678,1.7581724472727822,2024.0,"Action, Adventure, Thriller",Lee Isaac Chung,United States,Bom
573435,1.195137266567623,Bad Boys: Até o Fim,7.6,773.738369595749,"['Westbrook', 'Columbia Pictures', 'Don Simpson/Jerry Bruckheimer Films', '2.0 Entertainment']",1028.3160897296882,1.7488792769035868,2024.0,"Action, Adventure, Comedy","Adil El Arbi, Bilall Fallah",United States,Bom
945961,1.1947144747791067,Alien: Romulus,7.275,724.2216935817777,"['20th Century Studios', 'Scott Free Productions', 'Brandywine Productions']",715.5124345246836,1.7554782786241152,2024.0,"Horror, Sci-Fi, Thriller",Fede Alvarez,"United States, United Kingdom, Hungary, Australia, New Zealand, Canada",Bom
588648,1.1938802552963357,A Menina e o Dragão,7.2,516.4805966111078,"['Movistar+', 'Atresmedia', 'China Film Animation', 'Guardián de Dragones AIE', 'Telefonica']",296.36181207375563,1.7396022358046472,2024.0,"Animation, Adventure, Fantasy","Jianping Li, Salvador Simó","Spain, China",Bom
959092,1.193668791323757,Farang,6.752,316.17562289157564,"['France 2 Cinéma', 'Same Player', 'The Ink Connection', 'Two suns production']",203.72354612535264,1.7405093840445414,2023.0,"Action, Thriller",Xavier Gens,France,Bom
653346,1.1931888876565917,Planeta dos Macacos: O Reinado,7.168,889.3354916179673,"['20th Century Studios', 'Oddball Entertainment', 'Jason T. Reed Productions']",1026.2675286693477,1.7709104349482034,2024.0,"Action, Adventure, Drama",Wes Ball,"United States, Australia",Bom
956842,1.190990832000524,Como Vender a Lua,7.072,773.738369595749,"['These Pictures', 'Berlanti Productions', 'Apple Studios']",530.9094033317821,1.7637735310728144,2024.0,"Comedy, Romance",Greg Berlanti,"United States, United Kingdom",Bom
929590,1.1907614797434258,Guerra Civil,6.965,630.0048228145553,"['DNA Films', 'IPR.VC', 'A24']",729.4209521813774,1.7480952313546487,2024.0,"Action, Adventure, Thriller",Alex Garland,"United States, United Kingdom",Bom
1011985,1.1895707328387417,Kung Fu Panda 4,7.12,724.2216935817777,['DreamWorks Animation'],1123.4784001595654,1.734848062319577,2024.0,"Animation, Action, Adventure","Mike Mitchell, Stephanie Stine","United States, China",Bom
799583,1.1897981221275091,Guerra Sem Regras,7.15,665.0104969744012,"['Jerry Bruckheimer Films', 'Black Bear Pictures', 'Toff Guy Films']",474.2644901165834,1.756164625255987,2024.0,"Action, Comedy, War",Guy Ritchie,"United States, United Kingdom, Turkey",Bom
940551,1.1874786783687596,Patos!,7.5,701.9508232305236,"['Universal Pictures', 'Illumination']",945.2462914172208,1.722891101542536,2023.0,"Animation, Adventure, Comedy","Benjamin Renner, Guylo Homsy",United States,Bom
1041613,1.1876838749173295,Imaculada,6.3,378.5053405842861,"['Black Bear Pictures', 'Fifty-Fifty Films', 'Middle Child Films']",478.8058146329408,1.7296924215262186,2024.0,Horror,Michael Mohan,"United States, Italy",Bom
1023922,1.187456623520073,MaXXXine,6.425,196.31898957073963,"['A24', 'Motel Mojave', 'Access Entertainment']",434.3744058703979,1.743149916696921,2024.0,"Crime, Horror",Ti West,"United States, United Kingdom, New Zealand",Bom
840705,1.185017883655317,Pisque Duas Vezes,6.919,479.9616398501389,"['Free Association', 'Bold Choices', 'This Is Important', 'Metro-Goldwyn-Mayer']",170.71102399092527,1.743149916696921,2024.0,"Mystery, Thriller",Zoë Kravitz,United States,Bom
609681,1.1848947967060046,As Marvels,6.088,1043.7957808757828,"['Marvel Studios', 'Kevin Feige Productions']",850.3963207521577,1.7762286269414094,2023.0,"Action, Adventure, Fantasy",Nia DaCosta,United States,Bom
746036,1.185613954973551,O Dublê,7.184,826.6248425230323,"['87North Productions', 'Entertainment 360', 'Universal Pictures']",813.8431551874814,1.760107050150733,2024.0,"Action, Comedy, Drama",David Leitch,"United States, Australia, Canada",Bom
601796,1.1846861238369095,Alienoid,6.9,509.7874321324786,['Caper Film'],374.14055244551565,1.7698770985825611,2022.0,"Action, Adventure, Fantasy",Dong-hoon Choi,South Korea,Bom
76600,1.1825540238648915,Avatar: O Caminho da Água,7.622,1215.7065291006047,"['20th Century Studios', 'Lightstorm Entertainment']",1706.3674039984458,1.7902676269851483,2022.0,"Action, Adventure, Fantasy",James Cameron,United States,Bom
969492,1.182246978406586,Zona de Risco,7.307,465.16713284001634,"['Broken Open Pictures', 'Volition Media Partners', 'Highland Film Group', 'Hoodlum Entertainment', 'R.U. Robot Studios', 'Moonbow', 'Gosdom Entertainment', 'Short Porch Pictures', 'The Avenue Entertainment']",311.7807294248709,1.7511677012633269,2024.0,"Action, Thriller",William Eubank,United States,Bom
1214509,1.181912245706445,Uma Natureza Violenta,5.83,168.3778204701734,"['Shudder', 'Low Sky Productions', 'Zygote Pictures']",276.1706112029756,1.734848062319577,2024.0,"Drama, Horror, Thriller",Chris Nash,Canada,Bom
1008409,1.1801939789454194,Clube dos Vândalos,6.9,589.6464974235987,"['Tri-State Pictures', 'New Regency Pictures', 'Regency Enterprises']",511.42425641372137,1.75336543400983,2023.0,"Crime, Drama",Jeff Nichols,United States,Bom
1012201,1.179276460293028,HAIKYU!! The Dumpster Battle,7.058,317.70003892343505,"['Production I.G', 'TOHO', 'Shueisha', 'MBS', 'dentsu', 'Sony Music Entertainment', 'movic']",666.5494332215159,1.7252392997420032,2024.0,"Animation, Comedy, Drama",Susumu Mitsunaka,Japan,Bom
801688,1.1802918634820556,కల్కి 2898-ఎ.డి,6.7,710.4976273156224,['Vyjayanthi Movies'],726.4713238391795,1.786432364012315,2024.0,"Action, Adventure, Drama",Nag Ashwin,India,Bom
437342,1.1791216321952336,A Primeira Profecia,6.9,541.3867002838599,"['Phantom Four', '20th Century Studios']",576.3221188735954,1.7554782786241152,2024.0,Horror,Arkasha Stevenson,"United States, Italy, Serbia, Canada",Bom
976573,1.1789907310606056,Elementos,7.6,950.0887855101364,"['Walt Disney Pictures', 'Pixar']",1094.0137987500032,1.7422828904202223,2023.0,"Animation, Adventure, Comedy",Peter Sohn,United States,Bom
438631,1.1798294101760205,Duna,7.786,897.4775534670842,['Legendary Pictures'],1033.8003693578871,1.7757690186963349,2021.0,"Action, Adventure, Drama",Denis Villeneuve,"United States, Canada",Bom
866398,1.1761190034172089,Beekeeper: Rede de Vingança,7.36,566.7362352585743,"['Miramax', 'Cedar Park Entertainment', 'Punch Palace Productions']",778.843754254428,1.744846101408145,2024.0,"Action, Crime, Thriller",David Ayer,"United States, United Kingdom",Bom
616037,1.1759961571477024,Thor: Amor e Trovão,6.449,1014.976570622467,"['Marvel Studios', 'Kevin Feige Productions']",1237.6269148103763,1.7554782786241152,2022.0,"Action, Adventure, Comedy",Taika Waititi,"Australia, United States",Bom
1111873,1.1763886914035675,Abigail,6.834,530.4092297733508,"['Project X Entertainment', 'Radio Silence', 'Universal Pictures', 'Vinson Films']",537.2571151811397,1.7511677012633269,2024.0,"Horror, Thriller","Matt Bettinelli-Olpin, Tyler Gillett","United States, Ireland, Canada",Bom
414906,1.1711469609332907,Batman,7.675,928.4068176606206,"['6th & Idaho', 'Dylan Clark Productions', 'DC Films', 'Warner Bros. Pictures']",1242.3389196591388,1.78786713675555,2022.0,"Action, Crime, Drama",Matt Reeves,United States,Bom
298618,1.1745202790225595,The Flash,6.713,977.282192978422,"['Warner Bros. Pictures', 'Double Dream', 'The Disco Factory', 'DC Films']",919.3388954795792,1.7703964987009226,2023.0,"Action, Adventure, Fantasy",Andy Muschietti,"United States, Canada, Australia, New Zealand",Bom
675353,1.1741167644426924,Sonic 2: O Filme,7.517,795.9022237846743,"['Original Film', 'Blur Studio', 'Marza Animation Planet', 'Paramount Pictures', 'SEGA', 'SEGA of America']",1032.2234136412417,1.759470043793191,2022.0,"Action, Adventure, Comedy",Jeff Fowler,"United States, Japan",Bom
618588,1.1739742792961938,Uma Prova de Coragem,7.9,472.70168552497455,"['Entertainment One', 'Tucker Tooley Entertainment', 'Municipal Pictures', 'Lionsgate', 'Atmosphere Entertainment MM']",506.0154231984904,1.7464937879688498,2024.0,"Adventure, Drama, Sport",Simon Cellan Jones,"United States, Canada",Bom
438148,1.1739052417564384,Minions 2: A Origem de Gru,7.329,737.3537013698229,"['Universal Pictures', 'Illumination']",1315.436124088545,1.7275048357549143,2022.0,"Animation, Adventure, Comedy","Kyle Balda, Brad Ableson, Jonathan del Val","United States, France",Bom
858017,1.1724865361814203,Eu Vi o Brilho da TV,6.0,390.5635313995352,"['A24', 'Fruit Tree', 'Smudge Films', 'Hypnic Jerk', 'Access Entertainment']",289.6783878550349,1.7405093840445414,2024.0,"Drama, Horror",Jane Schoenbrun,United States,Bom
453395,1.1720911493503334,Doutor Estranho no Multiverso da Loucura,7.291,950.0887855101364,"['Marvel Studios', 'Kevin Feige Productions']",1321.6769261249012,1.760107050150733,2022.0,"Action, Adventure, Fantasy",Sam Raimi,United States,Bom
901362,1.1744553800620798,Trolls 3: Juntos Novamente,7.335,762.0658744757663,['DreamWorks Animation'],850.6665355983348,1.7318064022235156,2023.0,"Animation, Adventure, Comedy","Walt Dohrn, Tim Heitz","United States, United Kingdom",Bom
695721,1.174649231145745,Jogos Vorazes: A Cantiga dos Pássaros e das Serpentes,7.101,773.738369595749,"['Lionsgate', 'Color Force', 'about:blank']",978.954591502953,1.776683770411814,2023.0,"Action, Adventure, Drama",Francis Lawrence,"United States, Canada",Bom
505642,1.170270099961582,Pantera Negra: Wakanda para Sempre,7.108,1014.976570622467,['Marvel Studios'],1281.6844662073822,1.7788949605647546,2022.0,"Action, Adventure, Drama",Ryan Coogler,United States,Bom
438695,1.1706371816185683,Sing 2,7.871,737.3537013698229,"['Universal Pictures', 'Illumination']",1032.6478806446323,1.7488792769035868,2021.0,"Animation, Adventure, Comedy","Garth Jennings, Christophe Lourdelet","United States, Japan, France",Bom
1040892,1.176451444552942,Garras Vorazes,4.427,143.12304725854244,"['Renegade Studios Chicago', 'Talking Wolf Productions', 'Buffalo Speedway Film Company', 'Cinema Relics Productions']",97.50499898887767,1.7338507920995114,2023.0,"Comedy, Horror, Thriller",Matthew Goodhue,"United States, Serbia, Netherlands",Bom
934433,1.1675344186277297,Pânico VI,7.05,566.7362352585743,"['Radio Silence', 'Project X Entertainment', 'Spyglass Media Group', 'Paramount Pictures']",801.8972038680681,1.757511532825225,2023.0,"Horror, Mystery, Thriller","Matt Bettinelli-Olpin, Tyler Gillett","United States, Canada, United Kingdom",Bom
713704,1.1674269100426102,A Morte do Demônio: A Ascensão,6.961,440.62772745833,"['New Line Cinema', 'Pacific Renaissance Pictures', 'Renaissance Pictures', 'Ghost House Pictures', 'Wild Atlantic Pictures']",769.8535972828503,1.7367949458496668,2023.0,Horror,Lee Cronin,"Ireland, New Zealand, United States",Bom
1029955,1.1674228891637592,Tipos de Gentileza,6.8,440.62772745833,"['Searchlight Pictures', 'Film4 Productions', 'TSG Entertainment', 'Element Pictures', 'Limp']",386.18242325021777,1.7797505643730205,2024.0,"Comedy, Drama",Yorgos Lanthimos,"Ireland, United Kingdom, United States, Greece",Bom
550988,1.160773934383838,Free Guy: Assumindo o Controle,7.503,795.9022237846743,"['Berlanti Productions', '21 Laps Entertainment', 'Maximum Effort', 'Lit Entertainment Group', '20th Century Studios']",974.0325120147352,1.751910058033398,2021.0,"Action, Adventure, Comedy",Shawn Levy,"United States, Canada",Bom
497698,1.1669220953508,Viúva Negra,7.244,950.0887855101364,['Marvel Studios'],1012.93670136025,1.7655130410439244,2021.0,"Action, Adventure, Sci-Fi",Cate Shortland,United States,Bom
335977,1.1656683222254782,Indiana Jones e A Relíquia do Destino,6.588,1065.6215509226456,['Lucasfilm Ltd.'],1016.1155157548,1.7703964987009226,2023.0,"Action, Adventure, Sci-Fi",James Mangold,United States,Bom
882569,1.164023591404459,O Pacto,7.765,648.0693641222549,"['STXfilms', 'Toff Guy Films']",432.70847078865415,1.7581724472727822,2023.0,"Action, Drama, Thriller",Guy Ritchie,"United Kingdom, Spain, United States",Bom
1040148,1.1639275517841234,Ruby Marinho - Monstro Adolescente,7.287,696.1124988114004,['DreamWorks Animation'],551.521906449997,1.7318064022235156,2023.0,"Animation, Action, Comedy","Kirk DeMicco, Faryn Pearl",United States,Bom
637649,1.1636666130836708,Infiltrado,7.635,589.6464974235987,"['Miramax', 'Toff Guy Films', 'Flic Films', 'Metro-Goldwyn-Mayer']",696.9972628125562,1.7554782786241152,2021.0,"Action, Crime, Thriller",Guy Ritchie,"United Kingdom, United States",Bom
985939,1.1633869603740197,A Queda,7.195,272.776456023954,"['Tea Shop Productions', 'BuzzFeed Studios', 'Capstone Pictures', 'Lionsgate']",415.3423510073817,1.7464937879688498,2022.0,"Action, Thriller",Scott Mann,"United Kingdom, United States",Bom
337404,1.1650286425487275,Cruella,8.014,950.0887855101364,"['Walt Disney Pictures', 'Gunn Films', 'Marc Platt Productions']",880.3664359766552,1.7649397978489592,2021.0,"Adventure, Comedy, Crime",Craig Gillespie,"United States, United Kingdom, Canada, Ireland",Bom
459003,1.162578237100456,Mavka: Aventura na Floresta,7.2,317.70003892343505,"['Animagrad Animation Studio', '3Beep', 'FILM.UA Group']",414.9032694089264,1.7252392997420032,2023.0,"Animation, Adventure, Comedy","Oleh Malamuzh, Oleksandra Ruban, Yevheniy Yermak",Ukraine,Bom
399566,1.161836285546716,Godzilla vs. Kong,7.605,950.0887855101364,['Legendary Pictures'],1077.2395750760002,1.751910058033398,2021.0,"Action, Sci-Fi, Thriller",Adam Wingard,United States,Bom
842675,1.1616240293191054,Terra à Deriva 2,7.2,707.1083502904806,"['China Film Group Corporation', 'Guo Fan Culture and Media']",1158.1584617566311,1.7834126271822657,2023.0,"Action, Adventure, Drama",Frant Gwo,China,Bom
646385,1.1614948872697115,Pânico,6.67,506.6749052670891,"['Paramount Pictures', 'Project X Entertainment', 'Radio Silence', 'Spyglass Media Group']",755.9802044506921,1.751910058033398,2022.0,"Horror, Mystery, Thriller","Matt Bettinelli-Olpin, Tyler Gillett",United States,Bom
951491,1.1604141942163269,Jogos Mortais X,7.246,422.2708566907447,"['Twisted Pictures', 'Lionsgate']",711.8162312407945,1.7547830923135093,2023.0,"Horror, Mystery, Thriller",Kevin Greutert,"United States, Mexico, Canada",Bom
792293,1.141252750573298,Dinheiro Fácil,6.713,541.3867002838599,"['Black Bear Pictures', 'Ryder Picture Company', 'Winklevoss Pictures']",437.065235590131,1.744004218214072,2023.0,"Biography, Comedy, Drama",Craig Gillespie,United States,Bom
937278,1.1508220003865268,O Pior Vizinho do Mundo,7.759,630.0048228145553,"['Playtone', 'SF Studios', 'Artistic Films', 'Columbia Pictures', '2DUX²', 'TSG Entertainment']",706.5076947788775,1.760107050150733,2022.0,"Comedy, Drama",Marc Forster,"United States, Sweden, Canada, Ireland, United Kingdom",Bom
675445,1.1603603521834445,Patrulha Canina: O Filme,7.4,518.8641794997709,"['Spin Master', 'Nickelodeon Movies', 'Paramount Pictures', 'Mikros Image', 'Mikros Animation']",766.2384041098168,1.7286080926936929,2021.0,"Animation, Action, Adventure",Cal Brunker,"Canada, United States",Bom
370172,1.1588476420908485,007: Sem Tempo para Morrer,7.379,1072.314076876742,"['EON Productions', 'Metro-Goldwyn-Mayer', 'Universal Pictures']",1243.8008942578697,1.779324760838742,2021.0,"Action, Adventure, Thriller",Cary Joji Fukunaga,"United Kingdom, United States",Bom
882598,1.1570894121897644,Sorria,6.659,457.33142867924033,"['Paramount Players', 'Temple Hill Entertainment']",862.4116441116372,1.752642564054737,2022.0,"Horror, Mystery, Thriller",Parker Finn,United States,Bom
763285,1.1463826882324302,Ambulância: Um Dia de Crime,6.7,589.6464974235987,"['Universal Pictures', 'Bay Films', 'Endeavor Content', 'New Republic Pictures', 'Project X Entertainment']",571.500168538088,1.766079854193199,2022.0,"Action, Crime, Drama",Michael Bay,"United States, Japan",Bom
1071215,1.164472187518333,Feriado Sangrento,6.562,440.62772745833,"['Electromagnetic Productions', 'Dragonfly Entertainment', 'Spyglass Media Group']",552.5742817427545,1.7456758625083062,2023.0,"Horror, Mystery, Thriller",Eli Roth,"United States, Canada, Australia",Bom
884605,1.1500025653558386,Que Horas Eu Te Pego?,6.806,610.617762353452,"['Excellent Cadaver', 'Odenkirk Provissiero Entertainment', 'Columbia Pictures', 'Saks Picture Company']",653.0953314140909,1.743149916696921,2023.0,"Comedy, Romance",Gene Stupnitsky,United States,Bom
