id,popularidade,titulo,voto_popular,orcamento,produtoras,receita,duracao,ano,genero,diretor,pais,avaliacao_da_critica
150540,1.188823348852553,Divertida Mente,7.914,913.2538535888924,"['Pixar', 'Walt Disney Pictures']",1281.0431080395772,1.7358293061631824,2015.0,"Animation, Adventure, Comedy","Pete Docter, Ronnie Del Carmen",United States,Excelente
24428,1.1840372073819885,Os Vingadores: The Avengers,7.717,977.282192978422,['Marvel Studios'],1510.3326443807373,1.7698770985825611,2012.0,"Action, Sci-Fi",Joss Whedon,United States,Excelente
12445,1.1773004834649337,Harry Potter e as Relíquias da Morte - Parte 2,8.096,826.6248425230323,"['Warner Bros. Pictures', 'Heyday Films']",1457.282585159087,1.7625800402562797,2011.0,"Adventure, Family, Fantasy",David Yates,"United Kingdom, United States",Excelente
103663,1.168978815660206,A Caça,8.105,292.72553016770235,"['Zentropa International Sweden', 'Film i Väst', 'Zentropa Entertainments', 'DR', 'Nordisk Film & TV Fond', 'Eurimages', 'MEDIA Programme of the European Union', 'Nordisk Film Denmark', 'TrustNordisk']",421.71450627242615,1.75336543400983,2012.0,Drama,Thomas Vinterberg,"Denmark, Sweden",Excelente
263115,1.1752489805698123,Logan,7.821,766.7856639858068,"['Hutch Parker Entertainment', ""The Donners' Company"", 'Genre Films', '20th Century Fox', 'Marvel Entertainment', 'TSG Entertainment']",1166.1655433838014,1.7655130410439244,2017.0,"Action, Drama, Sci-Fi",James Mangold,United States,Excelente
429617,1.1740335170323173,Homem-Aranha: Longe de Casa,7.427,889.3354916179673,"['Marvel Studios', 'Pascal Pictures', 'Columbia Pictures']",1387.6846623422011,1.7625800402562797,2019.0,"Action, Adventure, Comedy",Jon Watts,"United States, Czech Republic, Australia, Canada, Italy",Excelente
37724,1.1605281657236968,007 Operação Skyfall,7.241,950.0887855101364,"['Metro-Goldwyn-Mayer', 'EON Productions', 'Danjaq', 'Columbia Pictures']",1391.3961353723705,1.7698770985825611,2012.0,"Action, Adventure, Thriller",Sam Mendes,"United Kingdom, United States, Turkey, China",Excelente
76341,1.1730575115363733,Mad Max: Estrada da Fúria,7.61,872.4970788168314,"['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Kennedy Miller Mitchell', 'RatPac Entertainment']",1012.2494227807938,1.756164625255987,2015.0,"Action, Adventure, Sci-Fi",George Miller,"Australia, United States",Excelente
284054,1.1712527002463706,Pantera Negra,7.384,950.0887855101364,['Marvel Studios'],1459.9098891246388,1.7649397978489592,2018.0,"Action, Adventure, Sci-Fi",Ryan Coogler,United States,Excelente
315635,1.1706345218250986,Homem-Aranha: De Volta ao Lar,7.338,913.2538535888924,"['Marvel Studios', 'Pascal Pictures', 'LStar Capital', 'Columbia Pictures']",1290.6620309646175,1.764360002856887,2017.0,"Action, Adventure, Sci-Fi",Jon Watts,United States,Excelente
520763,1.1709454094206004,Um Lugar Silencioso - Parte II,7.496,668.278204367053,"['Paramount Pictures', 'Platinum Dunes', 'Sunday Night Productions']",943.9631569902276,1.7377453882262006,2020.0,"Drama, Horror, Sci-Fi",John Krasinski,United States,Excelente
324857,1.1706719478736414,Homem-Aranha: No Aranhaverso,8.402,749.9518823613001,"['Columbia Pictures', 'Lord Miller', 'Pascal Pictures', 'Sony Pictures Animation', 'Arad Productions', 'Marvel Entertainment']",1016.4197308367964,1.7540788761038648,2018.0,"Animation, Action, Adventure","Bob Persichetti, Peter Ramsey, Rodney Rothman","Canada, United States",Excelente
269149,1.170551539077494,Zootopia: Essa Cidade é o Bicho,7.749,872.4970788168314,"['Walt Disney Animation Studios', 'Walt Disney Pictures']",1348.1134716906438,1.7473001548794609,2016.0,"Animation, Action, Adventure","Byron Howard, Rich Moore, Jared Bush",United States,Excelente
447332,1.1746618021341753,Um Lugar Silencioso,7.403,457.33142867924033,"['Paramount Pictures', 'Platinum Dunes']",981.9420134211358,1.7307583542526332,2018.0,"Drama, Horror, Sci-Fi",John Krasinski,United States,Excelente
381284,1.1678426779213424,Estrelas Além do Tempo,8.06,512.855496212847,"['Fox 2000 Pictures', 'Levantine Films', 'Chernin Entertainment']",883.0720146403091,1.7607364039164974,2016.0,"Biography, Drama, History",Theodore Melfi,United States,Excelente
140607,1.152959094985338,Star Wars: O Despertar da Força,7.276,1008.9243801902294,"['Lucasfilm Ltd.', 'Bad Robot']",1650.791177239717,1.766079854193199,2015.0,"Action, Adventure, Sci-Fi",J.J. Abrams,"United States, United Kingdom",Excelente
284053,1.1733187642861085,Thor: Ragnarok,7.592,920.9045274793864,['Marvel Studios'],1280.0481427328314,1.7631802541465882,2017.0,"Action, Adventure, Comedy",Taika Waititi,United States,Excelente
181808,1.15409835577688,Star Wars: Episódio VIII - Os Últimos Jedi,6.797,950.0887855101364,['Lucasfilm Ltd.'],1454.5185452204123,1.7734013900129544,2017.0,"Action, Adventure, Fantasy",Rian Johnson,United States,Excelente
458723,1.1464358556015797,Nós,6.971,479.9616398501389,"['Monkeypaw Productions', 'Universal Pictures', 'Blumhouse Productions', 'QC Entertainment', 'Perfect World Pictures']",904.1090754667108,1.756164625255987,2019.0,"Horror, Mystery, Thriller",Jordan Peele,"United States, China, Japan",Excelente
396535,1.1648106101347948,Invasão Zumbi,7.755,372.11888810717306,"['Next Entertainment World', 'RedPeter Films']",663.2373755587327,1.7547830923135093,2016.0,"Action, Horror, Thriller",Yeon Sang-ho,South Korea,Excelente
56292,1.1527891880408052,Missão: Impossível - Protocolo Fantasma,7.088,863.7796176473538,"['Paramount Pictures', 'Bad Robot', 'TC Productions', 'Skydance Media']",1205.5905893962008,1.764360002856887,2011.0,"Action, Adventure, Thriller",Brad Bird,"United States, United Arab Emirates",Excelente
374720,1.1463767732683268,Dunkirk,7.457,872.4970788168314,"['Warner Bros. Pictures', 'Syncopy']",1113.301740232002,1.7456758625083062,2017.0,"Action, Drama, History",Christopher Nolan,"United Kingdom, Netherlands, France, United States",Excelente
467938,1.142845983119079,Vingança,6.453,270.02785280704865,"['M.E.S. Productions', 'Monkey Pack Films', 'Charades', 'Logical Pictures', 'Nexus Factory', 'uMedia']",177.57582400288885,1.7480952313546487,2017.0,"Action, Drama, Horror",Coralie Fargeat,"France, Belgium",Excelente
301528,1.1588294450631558,Toy Story 4,7.5,913.2538535888924,"['Walt Disney Pictures', 'Pixar']",1366.78266528976,1.7405093840445414,2019.0,"Animation, Adventure, Comedy",Josh Cooley,United States,Excelente
103731,1.1586480627262634,Amor Bandido,7.061,390.5635313995352,"['Everest Entertainment', 'FilmNation Entertainment', 'Brace Cove Productions']",498.5175565686768,1.7625800402562797,2012.0,"Adventure, Drama",Jeff Nichols,United States,Excelente
297762,1.1612716523148527,Mulher-Maravilha,7.2,870.7701572603503,"['Atlas Entertainment', 'Cruel & Unusual Films', 'DC Films']",1266.356359241494,1.76882151667183,2017.0,"Action, Adventure, Fantasy",Patty Jenkins,"United States, China",Excelente
273481,1.1582149290335424,Sicario: Terra de Ninguém,7.401,541.3867002838599,"['Thunder Road', 'Black Label Media', 'Lionsgate', 'Redrum']",657.5976715416679,1.7568423168802996,2015.0,"Action, Crime, Drama",Denis Villeneuve,"United States, Mexico, Hong Kong",Excelente
137113,1.153214206591201,No Limite do Amanhã,7.622,917.8624605211656,"['RatPac Entertainment', 'Village Roadshow Pictures', 'VIZ Media', '3 Arts Entertainment', 'Warner Bros. Pictures']",1005.7907214984946,1.7511677012633269,2014.0,"Action, Adventure, Sci-Fi",Doug Liman,"United States, Canada, India",Excelente
177677,1.1525651368364844,Missão: Impossível - Nação Secreta,7.205,872.4970788168314,"['Paramount Pictures', 'Bad Robot', 'Odin', 'Skydance Media']",1199.5532431449667,1.7631802541465882,2015.0,"Action, Adventure, Thriller",Christopher McQuarrie,"United States, China, United Kingdom, Austria, Morocco",Excelente
64690,1.1563043117943477,Drive,7.581,440.62772745833,"['FilmDistrict', 'Bold Films', 'Marc Platt Productions', 'OddLot Entertainment', 'Motel Movies', 'Newbridge Film Capital']",641.7137267614638,1.7367949458496668,2011.0,"Action, Drama",Nicolas Winding Refn,United States,Excelente
508442,1.1562975470117574,Soul,8.13,872.4970788168314,"['Walt Disney Pictures', 'Pixar']",729.0818325292933,1.7405093840445414,2020.0,"Animation, Adventure, Comedy","Pete Docter, Kemp Powers",United States,Excelente
