id,popularidade,titulo,voto_popular,orcamento,produtoras,receita,duracao,ano,genero,diretor,pais,avaliacao_da_critica
748783,1.1932710319856112,Garfield - Fora de Casa,7.184,665.0104969744012,"['Alcon Entertainment', 'DNEG', 'Wayfarer Studios', 'One Cool Group', 'Stage 6 Films', 'Andrews McMeel Entertainment', 'John Cohen Productions']",867.4826838335272,1.7414028222841826,2024.0,"Animation, Adventure, Comedy",Mark Dindal,"United States, United Kingdom, Hong Kong",Ruim
646683,1.1875645501901824,O Exorcismo,4.6,493.7469160423504,"['Miramax', 'Outerbanks Entertainment']",310.26267195878296,1.7367949458496668,2024.0,"Horror, Thriller",Joshua John Miller,United States,Ruim
639720,1.1846344216235507,Amigos Imaginários,7.316,795.9022237846743,"['Paramount Pictures', 'Sunday Night Productions', 'Maximum Effort']",824.751324358826,1.744004218214072,2024.0,"Animation, Comedy, Drama",John Krasinski,"United States, Canada",Ruim
1010600,1.1860040354639487,Os Estranhos: Capítulo 1,5.968,372.11888810717306,"['Fifth Element Productions', 'Sherbone Media', 'Lipsync Productions', 'Stream Media', 'The Strangers Films Limited', 'Hasbula Productions', 'Lionsgate']",538.0317582114411,1.7318064022235156,2024.0,Horror,Renny Harlin,"United States, United Kingdom, Slovenia, Slovakia, Switzerland",Ruim
1241674,1.1843476474346857,O Último Suspiro,6.643,67.58050510871094,"['Anamorphic Films', 'Filmgate Films', 'Picaro Films', 'Freebie Films']",123.5945601784232,1.7367949458496668,2024.0,"Horror, Thriller",Joachim Hedén,"United Kingdom, Canada, Sweden",Ruim
1086747,1.1836827561249827,Os Observadores,6.5,541.3867002838599,"['Blinding Edge Pictures', 'Inimitable Pictures', 'New Line Cinema']",567.8198023375995,1.7422828904202223,2024.0,"Fantasy, Horror, Mystery",Ishana Shyamalan,"Ireland, United States",Ruim
1022796,1.1829059084663582,Wish: O Poder dos Desejos,6.369,913.2538535888924,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",903.0178180440618,1.7328370571577023,2023.0,"Animation, Adventure, Comedy","Chris Buck, Fawn Veerasunthorn",United States,Ruim
719221,1.1827678511585369,O Tarô da Morte,6.7,365.4618204142918,"['Screen Gems', 'Alloy Entertainment', 'Ground Control Entertainment', 'Capstone Pictures']",557.5799399782888,1.7328370571577023,2024.0,Horror,"Spenser Cohen, Anna Halberg","Serbia, United States",Ruim
634492,1.1810301178938534,Madame Teia,5.515,724.2216935817777,"['Columbia Pictures', 'di Bonaventura Pictures']",689.8048687694303,1.75336543400983,2024.0,"Action, Adventure, Sci-Fi",S.J. Clarkson,"United States, Mexico",Ruim
365177,1.1816974054467528,Borderlands: O Destino do Universo Está em Jogo,5.207,806.454306269104,"['Lionsgate', 'Media Capital Technologies', 'Arad Productions', 'Picturestart', 'Gearbox Studios', '2K', 'Summit Entertainment']",404.9693858182448,1.7414028222841826,2024.0,"Action, Adventure, Comedy",Eli Roth,United States,Ruim
667538,1.180498392880862,Transformers: O Despertar das Feras,7.315,942.9928666413192,"['Skydance Media', 'Paramount Pictures', 'di Bonaventura Pictures', 'Bay Films', 'New Republic Pictures', 'DeSanto/Murphy Productions', 'Hasbro']",1056.1795806367927,1.7607364039164974,2023.0,"Action, Adventure, Sci-Fi",Steven Caple Jr.,"United States, Canada, United Kingdom, New Zealand, Hungary, Peru, China",Ruim
1072790,1.1774772586777416,Todos Menos Você,6.979,512.855496212847,"['Olive Bridge Entertainment', 'Roth-Kirschenbaum Films', 'SK Global Entertainment', 'Columbia Pictures']",859.5186946046691,1.744004218214072,2023.0,"Comedy, Romance",Will Gluck,"Australia, United States",Ruim
967847,1.179563333869552,Ghostbusters: Apocalipse de Gelo,6.656,773.738369595749,"['Ghost Corps', 'Columbia Pictures']",843.911185440523,1.752642564054737,2024.0,"Adventure, Comedy, Fantasy",Gil Kenan,"United States, Canada, United Kingdom",Ruim
932086,1.17730295289124,Horizon: Uma Saga Americana - Capítulo 1,6.9,630.0048228145553,['Territory Pictures'],504.41301194418105,1.7867955551870478,2024.0,"Drama, Western",Kevin Costner,United States,Ruim
