id,popularidade,titulo,voto_popular,orcamento,produtoras,receita,duracao,ano,genero,diretor,pais,avaliacao_da_critica
519182,1.195678776556274,Meu Malvado Favorito 4,7.3,773.738369595749,"['Universal Pictures', 'Illumination']",1276.5986751031216,1.734848062319577,2024.0,"Animation, Adventure, Comedy","Chris Renaud, Patrick Delage",United States,Regular
1079091,1.1945076823589276,É Assim Que Acaba,6.99,512.855496212847,"['Wayfarer Studios', 'Saks Picture Company', 'Columbia Pictures']",816.6584658810345,1.7625800402562797,2024.0,"Drama, Romance",Justin Baldoni,United States,Regular
748783,1.1932710319856112,Garfield - Fora de Casa,7.184,665.0104969744012,"['Alcon Entertainment', 'DNEG', 'Wayfarer Studios', 'One Cool Group', 'Stage 6 Films', 'Andrews McMeel Entertainment', 'John Cohen Productions']",867.4826838335272,1.7414028222841826,2024.0,"Animation, Adventure, Comedy",Mark Dindal,"United States, United Kingdom, Hong Kong",Regular
823464,1.1908119648018345,Godzilla e Kong: O Novo Império,7.179,872.4970788168314,['Legendary Pictures'],1137.1198038293594,1.752642564054737,2024.0,"Action, Adventure, Fantasy",Adam Wingard,"United States, Australia",Regular
639720,1.1846344216235507,Amigos Imaginários,7.316,795.9022237846743,"['Paramount Pictures', 'Sunday Night Productions', 'Maximum Effort']",824.751324358826,1.744004218214072,2024.0,"Animation, Comedy, Drama",John Krasinski,"United States, Canada",Regular
1241674,1.1843476474346857,O Último Suspiro,6.643,67.58050510871094,"['Anamorphic Films', 'Filmgate Films', 'Picaro Films', 'Freebie Films']",123.5945601784232,1.7367949458496668,2024.0,"Horror, Thriller",Joachim Hedén,"United Kingdom, Canada, Sweden",Regular
385687,1.1838570340292405,Velozes & Furiosos 10,7.1,1111.6861239696864,"['Universal Pictures', 'Original Film', 'One Race', 'Perfect Storm Entertainment']",1210.5647111475594,1.7693521376822292,2023.0,"Action, Adventure, Crime",Louis Leterrier,"United States, China, Japan",Regular
1086747,1.1836827561249827,Os Observadores,6.5,541.3867002838599,"['Blinding Edge Pictures', 'Inimitable Pictures', 'New Line Cinema']",567.8198023375995,1.7422828904202223,2024.0,"Fantasy, Horror, Mystery",Ishana Shyamalan,"Ireland, United States",Regular
1022796,1.1829059084663582,Wish: O Poder dos Desejos,6.369,913.2538535888924,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",903.0178180440618,1.7328370571577023,2023.0,"Animation, Adventure, Comedy","Chris Buck, Fawn Veerasunthorn",United States,Regular
667538,1.180498392880862,Transformers: O Despertar das Feras,7.315,942.9928666413192,"['Skydance Media', 'Paramount Pictures', 'di Bonaventura Pictures', 'Bay Films', 'New Republic Pictures', 'DeSanto/Murphy Productions', 'Hasbro']",1056.1795806367927,1.7607364039164974,2023.0,"Action, Adventure, Sci-Fi",Steven Caple Jr.,"United States, Canada, United Kingdom, New Zealand, Hungary, Peru, China",Regular
1072790,1.1774772586777416,Todos Menos Você,6.979,512.855496212847,"['Olive Bridge Entertainment', 'Roth-Kirschenbaum Films', 'SK Global Entertainment', 'Columbia Pictures']",859.5186946046691,1.744004218214072,2023.0,"Comedy, Romance",Will Gluck,"Australia, United States",Regular
967847,1.179563333869552,Ghostbusters: Apocalipse de Gelo,6.656,773.738369595749,"['Ghost Corps', 'Columbia Pictures']",843.911185440523,1.752642564054737,2024.0,"Adventure, Comedy, Fantasy",Gil Kenan,"United States, Canada, United Kingdom",Regular
932086,1.17730295289124,Horizon: Uma Saga Americana - Capítulo 1,6.9,630.0048228145553,['Territory Pictures'],504.41301194418105,1.7867955551870478,2024.0,"Drama, Western",Kevin Costner,United States,Regular
856289,1.175549150926912,Criação dos Deuses I: Reino das Tempestades,7.1,737.3537013698229,"['Beijing Culture', 'Century Changshengtian Film', 'Tencent Penguin Pictures', 'Maoyan Entertainment', 'Huaxia Film Distribution']",1004.6467227378796,1.77242039486982,2023.0,"Adventure, Drama, Fantasy",Wuershan,China,Regular
507089,1.1753668485694984,Five Nights at Freddy's - O Pesadelo Sem Fim,7.582,479.9616398501389,"['Blumhouse Productions', 'Scott Cawthon Productions']",941.6042246310265,1.7488792769035868,2023.0,"Horror, Mystery, Thriller",Emma Tammi,United States,Regular
763215,1.174196001486872,Donzela,7.084,665.0104969744012,"['PCMA Productions', 'Roth-Kirschenbaum Films', 'Palma Pictures']",36.74913969306823,1.7488792769035868,2024.0,"Action, Adventure, Fantasy",Juan Carlos Fresnadillo,United States,Regular
882059,1.1740940430098588,Contra o Mundo,6.87,465.16713284001634,"['Vertigo Entertainment', 'Hammerstone Studios', 'Nthibah Pictures', 'Lionsgate', 'Roadside Attractions', 'Capstone Pictures', 'Raimi Productions']",252.72417438738185,1.7496525427815055,2023.0,"Action, Crime, Thriller",Moritz Mohr,"United States, Germany, South Africa",Regular
585083,1.1714641410402562,Hotel Transilvânia: Transformonstrão,7.1,710.4976273156224,"['Sony Pictures Animation', 'Sony Pictures', 'MRC', 'Columbia Pictures']",423.0447419418175,1.7275048357549143,2022.0,"Animation, Adventure, Comedy","Derek Drymon, Jennifer Kluska",United States,Regular
640146,1.1684707449708982,Homem-Formiga e a Vespa: Quantumania,6.338,950.0887855101364,"['Marvel Studios', 'Kevin Feige Productions']",1081.1560159552416,1.759470043793191,2023.0,"Action, Adventure, Comedy",Peyton Reed,"United States, Australia, Canada",Regular
496450,1.170124065000906,Miraculous: As Aventuras de Ladybug - O Filme,7.7,739.9143433183553,"['The Awakening Production', 'SND', 'Fantawild', 'Zag Animation Studios', 'ON Animation Studios']",529.6464465368352,1.7464937879688498,2023.0,"Animation, Action, Adventure",Jeremy Zag,"France, China, Canada",Regular
476669,1.1651074070243002,King's Man: A Origem,6.764,773.738369595749,"['Marv', 'Cloudy Productions', '20th Century Studios']",736.60916233863,1.7625800402562797,2021.0,"Action, Adventure, Thriller",Matthew Vaughn,"United Kingdom, United States",Regular
423108,1.165933698468076,Invocação do Mal 3: A Ordem do Demônio,7.443,585.2330411442732,"['New Line Cinema', 'The Safran Company', 'Atomic Monster']",849.577767940949,1.7496525427815055,2021.0,"Horror, Mystery, Thriller",Michael Chaves,United States,Regular
436270,1.1636526092206714,Adão Negro,6.922,950.0887855101364,"['New Line Cinema', 'Flynn Picture Company', 'DC Films', 'Seven Bucks Productions', 'Warner Bros. Pictures']",1023.3422499136536,1.759470043793191,2022.0,"Action, Adventure, Fantasy",Jaume Collet-Serra,"United States, Canada, New Zealand, Hungary",Regular
784651,1.1633584315802712,Pilotos de Combate,5.902,541.7587663796163,"['Marflix Pictures', 'Viacom18 Studios', 'Prime Focus']",540.613052551984,1.781004600052588,2024.0,"Action, Drama",Siddharth Anand,India,Regular
944401,1.159656790066374,Dogman,7.878,498.36256371185686,"['EuropaCorp', 'LBP', 'TF1 Films Production', 'Mediamax Films', 'Kinology', 'TF1', 'Canal+', 'Ciné+', 'TMC']",272.7992849077795,1.751910058033398,2023.0,"Crime, Drama, Thriller",Luc Besson,"France, United States",Regular
